component,roi,loading,explained_variance_ratio
2,Right-Inf-Lat-Vent,0.3010324153492061,0.13085761296391016
2,Right-Cerebellum-White-Matter,0.06222087934396809,0.13085761296391016
2,Right-Cerebellum-Cortex,0.01546826660954001,0.13085761296391016
2,Right-Thalamus,0.01556411388967133,0.13085761296391016
2,Right-Caudate,0.08577555265261312,0.13085761296391016
2,Right-Putamen,-0.06292671371074839,0.13085761296391016
2,Right-Pallidum,0.004512488321918129,0.13085761296391016
2,Right-Hippocampus,-0.1807857005670234,0.13085761296391016
2,Right-Amygdala,-0.1705453856893289,0.13085761296391016
2,Right-Accumbens-area,-0.22388311026496657,0.13085761296391016
2,Right-VentralDC,0.009020972680260432,0.13085761296391016
2,Right-vessel,0.0,0.13085761296391016
2,Right-choroid-plexus,0.0,0.13085761296391016
2,5th-Ventricle,0.0,0.13085761296391016
2,WM-hypointensities,-0.0037937766217352514,0.13085761296391016
2,Left-WM-hypointensities,0.0,0.13085761296391016
2,Right-WM-hypointensities,0.0,0.13085761296391016
2,non-WM-hypointensities,0.0,0.13085761296391016
2,Left-non-WM-hypointensities,0.0,0.13085761296391016
2,Right-non-WM-hypointensities,0.0,0.13085761296391016
2,Optic-Chiasm,0.0,0.13085761296391016
2,CC_Posterior,-0.19064732008600446,0.13085761296391016
2,CC_Mid_Posterior,-0.21502742554561446,0.13085761296391016
2,CC_Central,-0.20206891506748598,0.13085761296391016
2,CC_Mid_Anterior,-0.14537797902832034,0.13085761296391016
2,CC_Anterior,-0.15008689572796857,0.13085761296391016
2,BrainSegVol,0.09960356206251948,0.13085761296391016
2,lhCortexVol,-0.04580642615744977,0.13085761296391016
2,rhCortexVol,-0.0513920939515836,0.13085761296391016
2,CortexVol,-0.04905607791904546,0.13085761296391016
2,lhCerebralWhiteMatterVol,0.01272828752176263,0.13085761296391016
2,rhCerebralWhiteMatterVol,0.010606934771826042,0.13085761296391016
2,CerebralWhiteMatterVol,0.011712212736925598,0.13085761296391016
2,SubCortGrayVol,-0.06298509090348366,0.13085761296391016
2,TotalGrayVol,-0.04299143107932951,0.13085761296391016
2,SupraTentorialVol,0.10243503985045632,0.13085761296391016
2,SupraTentorialVolNotVent,-0.025668172726134232,0.13085761296391016
2,MaskVol,0.11094234958346799,0.13085761296391016
2,BrainSegVol-to-eTIV,-0.14941879789706014,0.13085761296391016
2,MaskVol-to-eTIV,-0.14540945651677165,0.13085761296391016
2,lhSurfaceHoles,0.050754855517423446,0.13085761296391016
2,rhSurfaceHoles,0.056458514078873485,0.13085761296391016
2,SurfaceHoles,0.06113649233081929,0.13085761296391016
2,EstimatedTotalIntraCranialVol,0.1308595423594036,0.13085761296391016
2,SegmentedTotalIntracranialVol,0.10354832176144077,0.13085761296391016
3,Left-Lateral-Ventricle,0.016372809226883105,0.06672778328808715
3,Left-Inf-Lat-Vent,0.01005622049778334,0.06672778328808715
3,Left-Cerebellum-White-Matter,-0.1868060754864877,0.06672778328808715
3,Left-Cerebellum-Cortex,-0.1163571583865854,0.06672778328808715
3,Left-Thalamus,0.020296493834578017,0.06672778328808715
3,Left-Caudate,0.26835866719818857,0.06672778328808715
3,Left-Putamen,0.2601078405825644,0.06672778328808715
3,Left-Pallidum,0.09094545650746924,0.06672778328808715
3,3rd-Ventricle,-0.013418117920872233,0.06672778328808715
3,4th-Ventricle,-0.019759144972703306,0.06672778328808715
3,Brain-Stem,-0.13173115746723868,0.06672778328808715
3,Left-Hippocampus,0.10751172936283296,0.06672778328808715
3,Left-Amygdala,0.13008856297190707,0.06672778328808715
3,CSF,-0.10363300709078276,0.06672778328808715
3,Left-Accumbens-area,0.10687449981777823,0.06672778328808715
3,Left-VentralDC,-0.08413145322308453,0.06672778328808715
3,Left-vessel,-2.6469779601696886e-23,0.06672778328808715
3,Left-choroid-plexus,1.6543612251060553e-24,0.06672778328808715
3,Right-Lateral-Ventricle,0.01250783607926275,0.06672778328808715
3,Right-Inf-Lat-Vent,0.0315156739363792,0.06672778328808715
3,Right-Cerebellum-White-Matter,-0.18927424656018232,0.06672778328808715
3,Right-Cerebellum-Cortex,-0.10405276960199562,0.06672778328808715
3,Right-Thalamus,0.018717501341415692,0.06672778328808715
3,Right-Caudate,0.2604433674303414,0.06672778328808715
3,Right-Putamen,0.24689120319273317,0.06672778328808715
3,Right-Pallidum,0.1107195374849334,0.06672778328808715
3,Right-Hippocampus,0.10710820633147561,0.06672778328808715
3,Right-Amygdala,0.10498137137993736,0.06672778328808715
3,Right-Accumbens-area,0.14021926706769933,0.06672778328808715
3,Right-VentralDC,-0.08960193935364545,0.06672778328808715
3,Right-vessel,-0.0,0.06672778328808715
3,Right-choroid-plexus,-0.0,0.06672778328808715
3,5th-Ventricle,-0.0,0.06672778328808715
3,WM-hypointensities,-0.01399654063351455,0.06672778328808715
3,Left-WM-hypointensities,-0.0,0.06672778328808715
3,Right-WM-hypointensities,-0.0,0.06672778328808715
3,non-WM-hypointensities,-0.0,0.06672778328808715
3,Left-non-WM-hypointensities,-0.0,0.06672778328808715
3,Right-non-WM-hypointensities,-0.0,0.06672778328808715
3,Optic-Chiasm,-0.0,0.06672778328808715
3,CC_Posterior,-0.18204313830173566,0.06672778328808715
3,CC_Mid_Posterior,-0.14511793069420237,0.06672778328808715
3,CC_Central,-0.16344505960791172,0.06672778328808715
3,CC_Mid_Anterior,-0.10196669042601268,0.06672778328808715
3,CC_Anterior,-0.1740983458374168,0.06672778328808715
3,BrainSegVol,-0.06968988711432059,0.06672778328808715
3,lhCortexVol,0.06059629415738805,0.06672778328808715
3,rhCortexVol,0.058764897297665396,0.06672778328808715
3,CortexVol,0.060343230642040994,0.06672778328808715
3,lhCerebralWhiteMatterVol,-0.10290875973969023,0.06672778328808715
3,rhCerebralWhiteMatterVol,-0.11325161493681424,0.06672778328808715
3,CerebralWhiteMatterVol,-0.10844040956966722,0.06672778328808715
3,SubCortGrayVol,0.16222807660913038,0.06672778328808715
3,TotalGrayVol,0.04089504753270421,0.06672778328808715
3,SupraTentorialVol,-0.05784984718375681,0.06672778328808715
3,SupraTentorialVolNotVent,-0.029069842038030685,0.06672778328808715
3,MaskVol,-0.06827442315377434,0.06672778328808715
3,BrainSegVol-to-eTIV,-0.04158841177495466,0.06672778328808715
3,MaskVol-to-eTIV,-0.02160583340927122,0.06672778328808715
3,lhSurfaceHoles,0.29662833667933186,0.06672778328808715
3,rhSurfaceHoles,0.27312179114936663,0.06672778328808715
3,SurfaceHoles,0.3265960298535544,0.06672778328808715
3,EstimatedTotalIntraCranialVol,-0.056040912278345484,0.06672778328808715
3,SegmentedTotalIntracranialVol,-0.06140134957496858,0.06672778328808715
