roi,coef,t,mean_z,n,hemisphere,roi_group,anatomical_group,network,lobe,group_source,network_7_like,target_group
rh_fusiform,-0.5248358919100966,-0.5248358919100966,-0.5248358919100966,100,RH,temporal,temporal,,temporal,fs8_cortical_volume,,impaired_like
rh_inferiorparietal,-0.4792367488637539,-0.4792367488637539,-0.4792367488637539,100,RH,parietal,parietal,,parietal,fs8_cortical_volume,,impaired_like
rh_inferiortemporal,-0.557297008277938,-0.557297008277938,-0.557297008277938,100,RH,temporal,temporal,,temporal,fs8_cortical_volume,,impaired_like
rh_isthmuscingulate,-0.4562015305353356,-0.4562015305353356,-0.4562015305353356,100,RH,cingulate,cingulate,,cingulate,fs8_cortical_volume,,impaired_like
rh_lateraloccipital,-0.43932673747560924,-0.43932673747560924,-0.43932673747560924,100,RH,occipital,occipital,,occipital,fs8_cortical_volume,,impaired_like
rh_lateralorbitofrontal,-0.3004573880541182,-0.3004573880541182,-0.3004573880541182,100,RH,frontal,frontal,,frontal,fs8_cortical_volume,,impaired_like
rh_lingual,-0.17373130017008015,-0.17373130017008015,-0.17373130017008015,100,RH,occipital,occipital,,occipital,fs8_cortical_volume,,impaired_like
rh_medialorbitofrontal,-0.22890314604338274,-0.22890314604338274,-0.22890314604338274,100,RH,frontal,frontal,,frontal,fs8_cortical_volume,,impaired_like
rh_middletemporal,-0.7119995597606805,-0.7119995597606805,-0.7119995597606805,100,RH,temporal,temporal,,temporal,fs8_cortical_volume,,impaired_like
rh_parahippocampal,-0.5864060127311457,-0.5864060127311457,-0.5864060127311457,100,RH,temporal,temporal,,temporal,fs8_cortical_volume,,impaired_like
rh_paracentral,-0.05259924300919394,-0.05259924300919394,-0.05259924300919394,100,RH,frontal,frontal,,frontal,fs8_cortical_volume,,impaired_like
rh_parsopercularis,-0.10240179736789394,-0.10240179736789394,-0.10240179736789394,100,RH,frontal,frontal,,frontal,fs8_cortical_volume,,impaired_like
rh_parsorbitalis,-0.17464023644904877,-0.17464023644904877,-0.17464023644904877,100,RH,frontal,frontal,,frontal,fs8_cortical_volume,,impaired_like
rh_parstriangularis,-0.21209118553672687,-0.21209118553672687,-0.21209118553672687,100,RH,frontal,frontal,,frontal,fs8_cortical_volume,,impaired_like
rh_pericalcarine,-0.1253159248878152,-0.1253159248878152,-0.1253159248878152,100,RH,occipital,occipital,,occipital,fs8_cortical_volume,,impaired_like
rh_postcentral,-0.1733206242793382,-0.1733206242793382,-0.1733206242793382,100,RH,parietal,parietal,,parietal,fs8_cortical_volume,,impaired_like
rh_posteriorcingulate,-0.20122869300675755,-0.20122869300675755,-0.20122869300675755,100,RH,cingulate,cingulate,,cingulate,fs8_cortical_volume,,impaired_like
rh_precentral,-0.2053740124766693,-0.2053740124766693,-0.2053740124766693,100,RH,frontal,frontal,,frontal,fs8_cortical_volume,,impaired_like
rh_precuneus,-0.6466359479127213,-0.6466359479127213,-0.6466359479127213,100,RH,parietal,parietal,,parietal,fs8_cortical_volume,,impaired_like
rh_rostralanteriorcingulate,-0.1744680682486049,-0.1744680682486049,-0.1744680682486049,100,RH,cingulate,cingulate,,cingulate,fs8_cortical_volume,,impaired_like
rh_rostralmiddlefrontal,-0.419947179077977,-0.419947179077977,-0.419947179077977,100,RH,frontal,frontal,,frontal,fs8_cortical_volume,,impaired_like
rh_superiorfrontal,-0.3467609586508983,-0.3467609586508983,-0.3467609586508983,100,RH,frontal,frontal,,frontal,fs8_cortical_volume,,impaired_like
rh_superiorparietal,-0.4254304591521775,-0.4254304591521775,-0.4254304591521775,100,RH,parietal,parietal,,parietal,fs8_cortical_volume,,impaired_like
rh_superiortemporal,-0.5463093799892941,-0.5463093799892941,-0.5463093799892941,100,RH,temporal,temporal,,temporal,fs8_cortical_volume,,impaired_like
rh_supramarginal,-0.36167724537556917,-0.36167724537556917,-0.36167724537556917,100,RH,parietal,parietal,,parietal,fs8_cortical_volume,,impaired_like
rh_frontalpole,-0.31461486976136294,-0.31461486976136294,-0.31461486976136294,100,RH,frontal,frontal,,frontal,fs8_cortical_volume,,impaired_like
rh_temporalpole,-0.4543879738959287,-0.4543879738959287,-0.4543879738959287,100,RH,temporal,temporal,,temporal,fs8_cortical_volume,,impaired_like
rh_transversetemporal,-0.3882690003662811,-0.3882690003662811,-0.3882690003662811,100,RH,temporal,temporal,,temporal,fs8_cortical_volume,,impaired_like
rh_insula,-0.322829857423481,-0.322829857423481,-0.322829857423481,100,RH,insula,insula,,insula,fs8_cortical_volume,,impaired_like
