roi,coef,t,mean_z,n,hemisphere,roi_group,anatomical_group,network,lobe,group_source,network_7_like,target_group
lh_lh_L_S_A,-0.7797191414015253,-0.7797191414015253,-0.7797191414015253,100,LH,superior_region,superior_region,,other_yale,fs8_thickness_yale696,,impaired_like
lh_lh_L_M1_A,-0.9080095363750901,-0.9080095363750901,-0.9080095363750901,100,LH,medial_region,medial_region,,medial,fs8_thickness_yale696,,impaired_like
lh_lh_L_M2_A,-0.6909815151069257,-0.6909815151069257,-0.6909815151069257,100,LH,medial_region,medial_region,,medial,fs8_thickness_yale696,,impaired_like
lh_lh_L_SF1_A,-1.092520929019024,-1.092520929019024,-1.092520929019024,100,LH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_SF2_A,-0.8025957814313948,-0.8025957814313948,-0.8025957814313948,100,LH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_SF3_A,-0.7582927695333822,-0.7582927695333822,-0.7582927695333822,100,LH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_SF4_A,-0.7176080847604741,-0.7176080847604741,-0.7176080847604741,100,LH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_SF5_A,-0.8564714198142209,-0.8564714198142209,-0.8564714198142209,100,LH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_SF6_A,-0.7084044179313002,-0.7084044179313002,-0.7084044179313002,100,LH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_SF7_A,-0.5600425884565151,-0.5600425884565151,-0.5600425884565151,100,LH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_SF8_A,-0.667241435956328,-0.667241435956328,-0.667241435956328,100,LH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_MF1_A,-0.7334826880350478,-0.7334826880350478,-0.7334826880350478,100,LH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_MF2_A,-0.9094365951636856,-0.9094365951636856,-0.9094365951636856,100,LH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_MF3_A,-0.6927718328819301,-0.6927718328819301,-0.6927718328819301,100,LH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_MF4_A,-0.829965331180018,-0.829965331180018,-0.829965331180018,100,LH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_MF5_A,-0.6305382315563075,-0.6305382315563075,-0.6305382315563075,100,LH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_MF6_A,-0.8132617800164248,-0.8132617800164248,-0.8132617800164248,100,LH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_MF7_A,-0.7777043998853118,-0.7777043998853118,-0.7777043998853118,100,LH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_MF8_A,-0.8179121427226884,-0.8179121427226884,-0.8179121427226884,100,LH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_OP_A,-0.8118127308390186,-0.8118127308390186,-0.8118127308390186,100,LH,opercular,opercular,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_TR1_A,-0.6756896323714645,-0.6756896323714645,-0.6756896323714645,100,LH,triangular,triangular,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_TR2_A,-0.9435737674213936,-0.9435737674213936,-0.9435737674213936,100,LH,triangular,triangular,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_TR3_A,-1.0395090500246662,-1.0395090500246662,-1.0395090500246662,100,LH,triangular,triangular,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_OR_A,-0.6304358002596239,-0.6304358002596239,-0.6304358002596239,100,LH,orbital,orbital,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_FP1_A,-0.4843957945629889,-0.4843957945629889,-0.4843957945629889,100,LH,frontal_pole,frontal_pole,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_FP1_B,-0.16227984785233077,-0.16227984785233077,-0.16227984785233077,100,LH,frontal_pole,frontal_pole,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_FP2_A,-0.6791219864323245,-0.6791219864323245,-0.6791219864323245,100,LH,frontal_pole,frontal_pole,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_FP3_A,-0.8666252193767398,-0.8666252193767398,-0.8666252193767398,100,LH,frontal_pole,frontal_pole,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_FP4_A,-0.8124558412739974,-0.8124558412739974,-0.8124558412739974,100,LH,frontal_pole,frontal_pole,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_FO1_A,-0.30747977521574404,-0.30747977521574404,-0.30747977521574404,100,LH,fronto_orbital,fronto_orbital,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_FO2_A,-0.3626805852888267,-0.3626805852888267,-0.3626805852888267,100,LH,fronto_orbital,fronto_orbital,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_FO3_A,-0.3146738362365043,-0.3146738362365043,-0.3146738362365043,100,LH,fronto_orbital,fronto_orbital,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_FO4_A,-0.8434718932801328,-0.8434718932801328,-0.8434718932801328,100,LH,fronto_orbital,fronto_orbital,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_FO6_A,-0.3773894577029595,-0.3773894577029595,-0.3773894577029595,100,LH,fronto_orbital,fronto_orbital,,frontal,fs8_thickness_yale696,,impaired_like
lh_lh_L_LOT_A,-0.6244382130559731,-0.6244382130559731,-0.6244382130559731,100,LH,lateral_occipitotemporal,lateral_occipitotemporal,,temporal,fs8_thickness_yale696,,impaired_like
lh_lh_L_MOT_A,-0.8696742161436914,-0.8696742161436914,-0.8696742161436914,100,LH,medial_occipitotemporal,medial_occipitotemporal,,temporal,fs8_thickness_yale696,,impaired_like
lh_lh_L_PH_A,-1.0154227627485835,-1.0154227627485835,-1.0154227627485835,100,LH,parahippocampal,parahippocampal,,temporal,fs8_thickness_yale696,,impaired_like
lh_lh_L_L_A,-0.7032584769129603,-0.7032584769129603,-0.7032584769129603,100,LH,lateral_region,lateral_region,,other_yale,fs8_thickness_yale696,,impaired_like
lh_lh_L_CG_A,-1.0074126891775568,-1.0074126891775568,-1.0074126891775568,100,LH,cingulate,cingulate,,cingulate,fs8_thickness_yale696,,impaired_like
lh_lh_L_H_A,-0.22683191109638978,-0.22683191109638978,-0.22683191109638978,100,LH,hippocampal_adjacent,hippocampal_adjacent,,temporal,fs8_thickness_yale696,,impaired_like
lh_lh_L_A_A,-0.29717159941322097,-0.29717159941322097,-0.29717159941322097,100,LH,amygdala_adjacent_or_anterior_temporal,amygdala_adjacent_or_anterior_temporal,,temporal,fs8_thickness_yale696,,impaired_like
lh_lh_L_I1_A,-0.6903956341282413,-0.6903956341282413,-0.6903956341282413,100,LH,insula,insula,,insula,fs8_thickness_yale696,,impaired_like
lh_lh_L_I2_A,-0.5942900372599342,-0.5942900372599342,-0.5942900372599342,100,LH,insula,insula,,insula,fs8_thickness_yale696,,impaired_like
lh_lh_L_I3_A,-0.5086236349051892,-0.5086236349051892,-0.5086236349051892,100,LH,insula,insula,,insula,fs8_thickness_yale696,,impaired_like
lh_lh_L_I4_A,-0.6726368641718392,-0.6726368641718392,-0.6726368641718392,100,LH,insula,insula,,insula,fs8_thickness_yale696,,impaired_like
lh_lh_L_I5_A,-0.37468406793121817,-0.37468406793121817,-0.37468406793121817,100,LH,insula,insula,,insula,fs8_thickness_yale696,,impaired_like
lh_lh_L_CC_A,-0.3026958441706284,-0.3026958441706284,-0.3026958441706284,100,LH,corpus_callosum_or_cingulate_adjacent,corpus_callosum_or_cingulate_adjacent,,cingulate,fs8_thickness_yale696,,impaired_like
lh_lh_L_CC_B,-0.1301331297537578,-0.1301331297537578,-0.1301331297537578,100,LH,corpus_callosum_or_cingulate_adjacent,corpus_callosum_or_cingulate_adjacent,,cingulate,fs8_thickness_yale696,,impaired_like
lh_lh_L_CC_C,0.020275964942384213,0.020275964942384213,0.020275964942384213,100,LH,corpus_callosum_or_cingulate_adjacent,corpus_callosum_or_cingulate_adjacent,,cingulate,fs8_thickness_yale696,,impaired_like
rh_rh_R_TP1_A,-0.9996140913769079,-0.9996140913769079,-0.9996140913769079,100,RH,temporal_pole,temporal_pole,,temporal,fs8_thickness_yale696,,impaired_like
rh_rh_R_TP2_1_A,-0.7063832206183643,-0.7063832206183643,-0.7063832206183643,100,RH,temporal_pole,temporal_pole,,temporal,fs8_thickness_yale696,,impaired_like
rh_rh_R_TP2_2_A,-0.8095567250395266,-0.8095567250395266,-0.8095567250395266,100,RH,temporal_pole,temporal_pole,,temporal,fs8_thickness_yale696,,impaired_like
rh_rh_R_TP3_A,-0.7403166303238762,-0.7403166303238762,-0.7403166303238762,100,RH,temporal_pole,temporal_pole,,temporal,fs8_thickness_yale696,,impaired_like
rh_rh_R_T1_A,-1.3113806690653538,-1.3113806690653538,-1.3113806690653538,100,RH,temporal,temporal,,temporal,fs8_thickness_yale696,,impaired_like
rh_rh_R_T2_1_A,-1.3928075805267304,-1.3928075805267304,-1.3928075805267304,100,RH,temporal,temporal,,temporal,fs8_thickness_yale696,,impaired_like
rh_rh_R_T2_2_A,-0.9240440155146602,-0.9240440155146602,-0.9240440155146602,100,RH,temporal,temporal,,temporal,fs8_thickness_yale696,,impaired_like
rh_rh_R_T3_1_A,-0.6320778271066615,-0.6320778271066615,-0.6320778271066615,100,RH,temporal,temporal,,temporal,fs8_thickness_yale696,,impaired_like
rh_rh_R_T3_2_A,-0.7546975466444895,-0.7546975466444895,-0.7546975466444895,100,RH,temporal,temporal,,temporal,fs8_thickness_yale696,,impaired_like
rh_rh_R_O1_A,-0.8010222860806655,-0.8010222860806655,-0.8010222860806655,100,RH,occipital,occipital,,occipital,fs8_thickness_yale696,,impaired_like
rh_rh_R_O2_1_A,-0.6617766233740033,-0.6617766233740033,-0.6617766233740033,100,RH,occipital,occipital,,occipital,fs8_thickness_yale696,,impaired_like
rh_rh_R_O2_2_A,-0.5105951137969816,-0.5105951137969816,-0.5105951137969816,100,RH,occipital,occipital,,occipital,fs8_thickness_yale696,,impaired_like
rh_rh_R_O3_A,-0.5647458181002646,-0.5647458181002646,-0.5647458181002646,100,RH,occipital,occipital,,occipital,fs8_thickness_yale696,,impaired_like
rh_rh_R_O4_A,-0.33101310632879494,-0.33101310632879494,-0.33101310632879494,100,RH,occipital,occipital,,occipital,fs8_thickness_yale696,,impaired_like
rh_rh_R_AN1_A,-0.7058733160420855,-0.7058733160420855,-0.7058733160420855,100,RH,anterior_region,anterior_region,,other_yale,fs8_thickness_yale696,,impaired_like
rh_rh_R_AN2_A,-0.9193789268166,-0.9193789268166,-0.9193789268166,100,RH,anterior_region,anterior_region,,other_yale,fs8_thickness_yale696,,impaired_like
rh_rh_R_SM1_B,-1.2341267008128525,-1.2341267008128525,-1.2341267008128525,100,RH,sensorimotor,sensorimotor,,sensorimotor,fs8_thickness_yale696,,impaired_like
rh_rh_R_SM2_A,-0.33740226337412355,-0.33740226337412355,-0.33740226337412355,100,RH,sensorimotor,sensorimotor,,sensorimotor,fs8_thickness_yale696,,impaired_like
rh_rh_R_SM2_B,-0.6711778451703101,-0.6711778451703101,-0.6711778451703101,100,RH,sensorimotor,sensorimotor,,sensorimotor,fs8_thickness_yale696,,impaired_like
rh_rh_R_SM3_A,-0.8024252840958348,-0.8024252840958348,-0.8024252840958348,100,RH,sensorimotor,sensorimotor,,sensorimotor,fs8_thickness_yale696,,impaired_like
rh_rh_R_SM4_A,-0.9582370713796035,-0.9582370713796035,-0.9582370713796035,100,RH,sensorimotor,sensorimotor,,sensorimotor,fs8_thickness_yale696,,impaired_like
rh_rh_R_SM5_A,-1.1714300121580452,-1.1714300121580452,-1.1714300121580452,100,RH,sensorimotor,sensorimotor,,sensorimotor,fs8_thickness_yale696,,impaired_like
rh_rh_R_P1_A,-0.7832545011677685,-0.7832545011677685,-0.7832545011677685,100,RH,parietal,parietal,,parietal,fs8_thickness_yale696,,impaired_like
rh_rh_R_P2_A,-0.6501970253927247,-0.6501970253927247,-0.6501970253927247,100,RH,parietal,parietal,,parietal,fs8_thickness_yale696,,impaired_like
rh_rh_R_P3_A,-0.910403993015278,-0.910403993015278,-0.910403993015278,100,RH,parietal,parietal,,parietal,fs8_thickness_yale696,,impaired_like
rh_rh_R_P4_A,-1.1944261570056771,-1.1944261570056771,-1.1944261570056771,100,RH,parietal,parietal,,parietal,fs8_thickness_yale696,,impaired_like
rh_rh_R_S_A,-0.8167061604219716,-0.8167061604219716,-0.8167061604219716,100,RH,superior_region,superior_region,,other_yale,fs8_thickness_yale696,,impaired_like
rh_rh_R_M1_A,-0.7242973294899288,-0.7242973294899288,-0.7242973294899288,100,RH,medial_region,medial_region,,medial,fs8_thickness_yale696,,impaired_like
rh_rh_R_M2_A,-0.7511755862043217,-0.7511755862043217,-0.7511755862043217,100,RH,medial_region,medial_region,,medial,fs8_thickness_yale696,,impaired_like
rh_rh_R_SF1_A,-0.8409289959863073,-0.8409289959863073,-0.8409289959863073,100,RH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_SF2_A,-0.6950707347824355,-0.6950707347824355,-0.6950707347824355,100,RH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_SF3_A,-0.9948389737134378,-0.9948389737134378,-0.9948389737134378,100,RH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_SF4_A,-0.968605837167648,-0.968605837167648,-0.968605837167648,100,RH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_SF5_A,-0.8054588608309272,-0.8054588608309272,-0.8054588608309272,100,RH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_SF6_A,-0.6122373524288703,-0.6122373524288703,-0.6122373524288703,100,RH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_SF7_A,-0.8644853305625634,-0.8644853305625634,-0.8644853305625634,100,RH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_SF8_A,-0.4842472714733215,-0.4842472714733215,-0.4842472714733215,100,RH,superior_frontal,superior_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_MF1_A,-0.7965611193244405,-0.7965611193244405,-0.7965611193244405,100,RH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_MF2_A,-0.9383764122429648,-0.9383764122429648,-0.9383764122429648,100,RH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_MF3_A,-0.8185432546712194,-0.8185432546712194,-0.8185432546712194,100,RH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_MF4_A,-1.0064733468586953,-1.0064733468586953,-1.0064733468586953,100,RH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_MF5_A,-0.9269667777576696,-0.9269667777576696,-0.9269667777576696,100,RH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_MF6_A,-0.7392691255687005,-0.7392691255687005,-0.7392691255687005,100,RH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_MF7_A,-0.6493757398136798,-0.6493757398136798,-0.6493757398136798,100,RH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_MF8_A,-0.7284258908209335,-0.7284258908209335,-0.7284258908209335,100,RH,middle_frontal,middle_frontal,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_OP_A,-0.8019881294533655,-0.8019881294533655,-0.8019881294533655,100,RH,opercular,opercular,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_TR1_A,-0.793154916288396,-0.793154916288396,-0.793154916288396,100,RH,triangular,triangular,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_TR2_A,-1.008897851060752,-1.008897851060752,-1.008897851060752,100,RH,triangular,triangular,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_TR3_A,-0.873395514140057,-0.873395514140057,-0.873395514140057,100,RH,triangular,triangular,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_OR_A,-0.5823412839292608,-0.5823412839292608,-0.5823412839292608,100,RH,orbital,orbital,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_FP1_A,-0.5726128558275533,-0.5726128558275533,-0.5726128558275533,100,RH,frontal_pole,frontal_pole,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_FP1_B,-0.09212417077889314,-0.09212417077889314,-0.09212417077889314,100,RH,frontal_pole,frontal_pole,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_FP2_A,-0.7947681786301972,-0.7947681786301972,-0.7947681786301972,100,RH,frontal_pole,frontal_pole,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_FP3_A,-0.7751409499387034,-0.7751409499387034,-0.7751409499387034,100,RH,frontal_pole,frontal_pole,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_FP4_A,-0.8823559873496185,-0.8823559873496185,-0.8823559873496185,100,RH,frontal_pole,frontal_pole,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_FO1_A,-0.6323296477484124,-0.6323296477484124,-0.6323296477484124,100,RH,fronto_orbital,fronto_orbital,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_FO2_A,-0.37355910211943005,-0.37355910211943005,-0.37355910211943005,100,RH,fronto_orbital,fronto_orbital,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_FO3_A,-0.5038501773399104,-0.5038501773399104,-0.5038501773399104,100,RH,fronto_orbital,fronto_orbital,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_FO4_A,-0.7792984534756257,-0.7792984534756257,-0.7792984534756257,100,RH,fronto_orbital,fronto_orbital,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_FO6_A,-0.6852444756360468,-0.6852444756360468,-0.6852444756360468,100,RH,fronto_orbital,fronto_orbital,,frontal,fs8_thickness_yale696,,impaired_like
rh_rh_R_LOT_A,-0.6305822123113861,-0.6305822123113861,-0.6305822123113861,100,RH,lateral_occipitotemporal,lateral_occipitotemporal,,temporal,fs8_thickness_yale696,,impaired_like
rh_rh_R_MOT_A,-0.7786776353845224,-0.7786776353845224,-0.7786776353845224,100,RH,medial_occipitotemporal,medial_occipitotemporal,,temporal,fs8_thickness_yale696,,impaired_like
rh_rh_R_PH_A,-1.1764146922275367,-1.1764146922275367,-1.1764146922275367,100,RH,parahippocampal,parahippocampal,,temporal,fs8_thickness_yale696,,impaired_like
rh_rh_R_L_A,-0.6487360161146853,-0.6487360161146853,-0.6487360161146853,100,LH,lateral_region,lateral_region,,other_yale,fs8_thickness_yale696,,impaired_like
rh_rh_R_CG_A,-0.8474174580238092,-0.8474174580238092,-0.8474174580238092,100,RH,cingulate,cingulate,,cingulate,fs8_thickness_yale696,,impaired_like
rh_rh_R_H_A,-0.3979162457927253,-0.3979162457927253,-0.3979162457927253,100,RH,hippocampal_adjacent,hippocampal_adjacent,,temporal,fs8_thickness_yale696,,impaired_like
rh_rh_R_A_A,-0.4573584156471343,-0.4573584156471343,-0.4573584156471343,100,RH,amygdala_adjacent_or_anterior_temporal,amygdala_adjacent_or_anterior_temporal,,temporal,fs8_thickness_yale696,,impaired_like
rh_rh_R_I1_A,-0.7393044075937608,-0.7393044075937608,-0.7393044075937608,100,RH,insula,insula,,insula,fs8_thickness_yale696,,impaired_like
rh_rh_R_I2_A,-0.5800235907741684,-0.5800235907741684,-0.5800235907741684,100,RH,insula,insula,,insula,fs8_thickness_yale696,,impaired_like
rh_rh_R_I3_A,-0.31468195487707634,-0.31468195487707634,-0.31468195487707634,100,RH,insula,insula,,insula,fs8_thickness_yale696,,impaired_like
rh_rh_R_I4_A,-0.5933765028251644,-0.5933765028251644,-0.5933765028251644,100,RH,insula,insula,,insula,fs8_thickness_yale696,,impaired_like
rh_rh_R_I5_A,-0.48541813146059537,-0.48541813146059537,-0.48541813146059537,100,RH,insula,insula,,insula,fs8_thickness_yale696,,impaired_like
rh_rh_R_CC_A,-0.4186299714049332,-0.4186299714049332,-0.4186299714049332,100,RH,corpus_callosum_or_cingulate_adjacent,corpus_callosum_or_cingulate_adjacent,,cingulate,fs8_thickness_yale696,,impaired_like
rh_rh_R_CC_B,-0.3593403092434871,-0.3593403092434871,-0.3593403092434871,100,RH,corpus_callosum_or_cingulate_adjacent,corpus_callosum_or_cingulate_adjacent,,cingulate,fs8_thickness_yale696,,impaired_like
rh_rh_R_CC_C,-0.014833558967273588,-0.014833558967273588,-0.014833558967273588,100,RH,corpus_callosum_or_cingulate_adjacent,corpus_callosum_or_cingulate_adjacent,,cingulate,fs8_thickness_yale696,,impaired_like
